2001/11/20,4785.910 ,4785.976 ,4786.013 ,4785.975 ,4785.907 ,4785.911 ,4786.021 ,4786.077 ,4786.051 ,4785.981 ,4786.067 ,4786.158 ,4786.213 ,4786.186 ,4786.115 ,4786.366 ,4786.427 ,4786.468 ,4786.436 ,4786.382 ,
2001/12/17,4785.910 ,4785.973 ,4786.010 ,4785.971 ,4785.899 ,4785.918 ,4786.017 ,4786.073 ,4786.047 ,4785.976 ,4786.069 ,4786.156 ,4786.207 ,4786.182 ,4786.111 ,4786.377 ,4786.427 ,4786.469 ,4786.436 ,4786.377 ,
2002/01/04,4785.911 ,4785.969 ,4786.004 ,4785.968 ,4785.893 ,4785.917 ,4786.013 ,4786.067 ,4786.041 ,4785.970 ,4786.077 ,4786.152 ,4786.201 ,4786.176 ,4786.105 ,4786.386 ,4786.429 ,4786.468 ,4786.433 ,4786.377 ,
2002/01/20,4785.912 ,4785.968 ,4786.005 ,4785.965 ,4785.897 ,4785.918 ,4786.012 ,4786.066 ,4786.040 ,4785.966 ,4786.078 ,4786.152 ,4786.202 ,4786.177 ,4786.105 ,4786.392 ,4786.431 ,4786.471 ,4786.438 ,4786.385 ,
2002/02/05,4785.911 ,4785.967 ,4786.003 ,4785.963 ,4785.895 ,4785.917 ,4786.011 ,4786.065 ,4786.039 ,4785.967 ,4786.075 ,4786.151 ,4786.201 ,4786.176 ,4786.104 ,4786.394 ,4786.437 ,4786.475 ,4786.439 ,4786.386 ,
2002/02/21,4785.910 ,4785.967 ,4786.001 ,4785.962 ,4785.893 ,4785.916 ,4786.011 ,4786.065 ,4786.039 ,4785.969 ,4786.073 ,4786.150 ,4786.201 ,4786.176 ,4786.103 ,4786.397 ,4786.436 ,4786.480 ,4786.441 ,4786.388 ,
2002/03/06,4785.913 ,4785.968 ,4786.002 ,4785.964 ,4785.894 ,4785.921 ,4786.012 ,4786.065 ,4786.040 ,4785.971 ,4786.077 ,4786.152 ,4786.202 ,4786.176 ,4786.102 ,4786.400 ,4786.440 ,4786.478 ,4786.443 ,4786.388 ,
2002/03/21,4785.910 ,4785.967 ,4786.001 ,4785.963 ,4785.892 ,4785.916 ,4786.011 ,4786.064 ,4786.040 ,4785.969 ,4786.079 ,4786.151 ,4786.201 ,4786.176 ,4786.102 ,4786.399 ,4786.439 ,4786.475 ,4786.442 ,4786.388 ,
2002/04/07,4785.907 ,4785.960 ,4785.995 ,4785.958 ,4785.886 ,4785.917 ,4786.004 ,4786.060 ,4786.035 ,4785.966 ,4786.077 ,4786.148 ,4786.197 ,4786.171 ,4786.099 ,4786.397 ,4786.433 ,4786.470 ,4786.438 ,4786.379 ,
2002/04/21,4785.905 ,4785.958 ,4785.992 ,4785.956 ,4785.888 ,4785.911 ,4786.002 ,4786.059 ,4786.034 ,4785.967 ,4786.069 ,4786.143 ,4786.196 ,4786.171 ,4786.099 ,4786.387 ,4786.426 ,4786.463 ,4786.433 ,4786.378 ,
